loci_spal,multAllele,counts,het,hobs,p,q,hexp
loc3527_pos22,FALSE,288,28,0.0972222222222222,0.920138888888889,0.0798611111111112,0.14696662808642
loc3543_pos3,FALSE,273,45,0.164835164835165,0.862637362637363,0.137362637362637,0.236988286438836
loc3550_pos93,FALSE,286,64,0.223776223776224,0.164335664335664,0.835664335664336,0.27465890752604
loc3552_pos94,FALSE,285,29,0.101754385964912,0.935087719298246,0.0649122807017544,0.121397353031702
loc3557_pos85,FALSE,281,47,0.167259786476868,0.133451957295374,0.866548042704626,0.231285064778815
loc3562_pos30,FALSE,266,50,0.18796992481203,0.116541353383459,0.883458646616541,0.205918932670021
loc3563_pos28,FALSE,293,33,0.112627986348123,0.0972696245733788,0.902730375426621,0.175616489417466
loc3571_pos12,FALSE,274,23,0.083941605839416,0.0894160583941606,0.91058394160584,0.162841653790825
loc3581_pos103,FALSE,277,53,0.191335740072202,0.864620938628159,0.135379061371841,0.234103142227841
loc3590_pos11,FALSE,287,34,0.118466898954704,0.0731707317073171,0.926829268292683,0.135633551457466
loc3675_pos15,FALSE,285,108,0.378947368421053,0.635087719298246,0.364912280701754,0.463502616189597
loc3678_pos106,FALSE,287,122,0.425087108013937,0.627177700348432,0.372822299651568,0.467651665068169
loc3693_pos27,FALSE,291,53,0.18213058419244,0.891752577319588,0.108247422680412,0.193059836326921
loc3709_pos0,FALSE,285,82,0.287719298245614,0.771929824561403,0.228070175438597,0.352108341028009
loc3713_pos13,FALSE,275,76,0.276363636363636,0.214545454545455,0.785454545454545,0.337031404958678
loc3715_pos3,FALSE,265,46,0.173584905660377,0.913207547169811,0.0867924528301887,0.158519045923816
loc3749_pos13,FALSE,286,39,0.136363636363636,0.872377622377622,0.127622377622378,0.222669812704778
loc3767_pos31,FALSE,281,44,0.156583629893238,0.846975088967972,0.153024911032028,0.259216575271336
loc3779_pos2,FALSE,273,79,0.289377289377289,0.767399267399267,0.232600732600733,0.35699526358867
loc3783_pos4,FALSE,270,93,0.344444444444444,0.27962962962963,0.72037037037037,0.402873799725652
loc3793_pos1,FALSE,290,67,0.231034482758621,0.201724137931034,0.798275862068966,0.322063020214031
loc3796_pos62,FALSE,274,76,0.277372262773723,0.737226277372263,0.262773722627737,0.387447386648197
loc3805_pos16,FALSE,267,86,0.322097378277154,0.558052434456929,0.441947565543071,0.493259829707248
loc3806_pos99,FALSE,300,47,0.156666666666667,0.905,0.095,0.17195
loc3854_pos55,FALSE,285,30,0.105263157894737,0.905263157894737,0.0947368421052631,0.171523545706371
loc3886_pos37,FALSE,298,65,0.218120805369128,0.820469798657718,0.179530201342282,0.294598216296563
loc3897_pos8,FALSE,281,21,0.0747330960854092,0.941281138790036,0.0587188612099644,0.110541913096339
loc3932_pos27,FALSE,294,34,0.115646258503401,0.91156462585034,0.0884353741496599,0.161229117497339
loc3951_pos97,FALSE,302,26,0.0860927152317881,0.0529801324503311,0.947019867549669,0.100346476031753
loc3954_pos108,FALSE,271,25,0.0922509225092251,0.0719557195571956,0.928044280442804,0.133556187960404
loc3957_pos17,FALSE,289,98,0.339100346020761,0.273356401384083,0.726643598615917,0.397265358412854
loc3961_pos53,FALSE,309,79,0.255663430420712,0.868932038834951,0.131067961165049,0.227778301442172
loc3974_pos27,FALSE,286,72,0.251748251748252,0.793706293706294,0.206293706293706,0.327473226074625
loc3982_pos24,FALSE,290,68,0.23448275862069,0.224137931034483,0.775862068965517,0.347800237812128
loc3984_pos10,FALSE,262,49,0.187022900763359,0.185114503816794,0.814885496183206,0.301694248586912
loc3997_pos6,FALSE,260,53,0.203846153846154,0.863461538461539,0.136538461538461,0.235791420118343
loc4022_pos70,FALSE,292,123,0.421232876712329,0.645547945205479,0.354452054794521,0.457631591292926
loc4032_pos13,FALSE,283,135,0.477031802120141,0.641342756183746,0.358657243816254,0.460044450548764
loc4036_pos22,FALSE,278,32,0.115107913669065,0.910071942446043,0.0899280575539568,0.163682004037058
loc4056_pos5,FALSE,263,101,0.384030418250951,0.496197718631179,0.503802281368821,0.499971085312785
loc4071_pos10,FALSE,278,118,0.424460431654676,0.564748201438849,0.435251798561151,0.491615340820868
loc4108_pos131,FALSE,286,45,0.157342657342657,0.879370629370629,0.120629370629371,0.212155851141865
loc4138_pos24,FALSE,294,26,0.0884353741496599,0.945578231292517,0.0544217687074829,0.102920079596464
loc4150_pos110,FALSE,271,65,0.239852398523985,0.806273062730627,0.193726937269373,0.312393622091203
loc4151_pos14,FALSE,288,88,0.305555555555556,0.277777777777778,0.722222222222222,0.401234567901235
loc4166_pos4,FALSE,292,98,0.335616438356164,0.595890410958904,0.404109589041096,0.481610058172265
loc4186_pos10,FALSE,276,96,0.347826086956522,0.648550724637681,0.351449275362319,0.45586536441924
loc4217_pos5,FALSE,289,45,0.155709342560554,0.870242214532872,0.129757785467128,0.22584140515559
loc4238_pos2,FALSE,278,21,0.0755395683453237,0.947841726618705,0.052158273381295,0.0988755757983541
loc4282_pos33,FALSE,264,37,0.140151515151515,0.880681818181818,0.119318181818182,0.21016270661157
loc4292_pos26,FALSE,262,99,0.377862595419847,0.692748091603053,0.307251908396947,0.425696346366762
loc4321_pos31,FALSE,297,33,0.111111111111111,0.934343434343434,0.0656565656565656,0.122691562085501
loc4324_pos29,FALSE,289,86,0.29757785467128,0.785467128027682,0.214532871972318,0.337017037631254
loc4359_pos10,FALSE,282,54,0.191489361702128,0.847517730496454,0.152482269503546,0.258462853981188
loc4374_pos42,FALSE,273,32,0.117216117216117,0.915750915750916,0.0842490842490843,0.15430235210455
loc4380_pos6,FALSE,293,40,0.136518771331058,0.860068259385666,0.139931740614334,0.240701697165954
loc4391_pos36,FALSE,273,60,0.21978021978022,0.827838827838828,0.172161172161172,0.285043405922527
loc4410_pos95,FALSE,261,57,0.218390804597701,0.818007662835249,0.181992337164751,0.297742252756125
loc4435_pos3,FALSE,272,109,0.400735294117647,0.60110294117647,0.398897058823529,0.479556390570934
loc4443_pos8,FALSE,279,56,0.200716845878136,0.827956989247312,0.172043010752688,0.284888426407677
loc4448_pos15,FALSE,274,16,0.0583941605839416,0.945255474452555,0.0547445255474452,0.103495124940061
loc4470_pos19,FALSE,301,20,0.0664451827242525,0.0598006644518272,0.940199335548173,0.112449089965894
loc4471_pos46,FALSE,292,35,0.11986301369863,0.905821917808219,0.0941780821917808,0.170617142052918
loc4493_pos9,FALSE,274,33,0.12043795620438,0.928832116788321,0.0711678832116789,0.132206031221695
loc4498_pos9,FALSE,272,25,0.0919117647058824,0.0716911764705882,0.928308823529412,0.133103103373702
loc4507_pos5,FALSE,283,31,0.109540636042403,0.920494699646643,0.0795053003533569,0.146368415138159
loc4521_pos29,FALSE,299,113,0.377926421404682,0.603678929765886,0.396321070234114,0.478501359045201
loc4529_pos115,FALSE,278,96,0.345323741007194,0.453237410071942,0.546762589928057,0.495626520366441
loc4549_pos27,FALSE,305,39,0.127868852459016,0.89016393442623,0.10983606557377,0.19554420854609
loc4569_pos109,FALSE,285,124,0.435087719298246,0.614035087719298,0.385964912280702,0.473991997537704
loc4574_pos94,FALSE,259,88,0.33976833976834,0.575289575289575,0.424710424710425,0.488662959705431
loc4603_pos5,FALSE,262,64,0.244274809160305,0.32442748091603,0.675572519083969,0.438348581085018
loc4625_pos94,FALSE,282,102,0.361702127659574,0.354609929078014,0.645390070921986,0.4577234545546
loc4638_pos145,FALSE,302,89,0.294701986754967,0.789735099337748,0.210264900662252,0.33210714442349
loc4645_pos18,FALSE,280,75,0.267857142857143,0.748214285714286,0.251785714285714,0.376779336734694
loc4657_pos102,FALSE,268,32,0.119402985074627,0.100746268656716,0.899253731343284,0.18119291601693
loc4674_pos5,FALSE,273,89,0.326007326007326,0.375457875457875,0.624542124542125,0.468978518429068
loc4688_pos28,FALSE,275,85,0.309090909090909,0.838181818181818,0.161818181818182,0.271266115702479
loc4713_pos6,FALSE,291,110,0.378006872852234,0.649484536082474,0.350515463917526,0.455308746944415
loc4726_pos93,FALSE,278,32,0.115107913669065,0.906474820143885,0.0935251798561151,0.169556441177993
loc4788_pos11,FALSE,266,57,0.214285714285714,0.843984962406015,0.156015037593985,0.263348691277065
loc4833_pos24,FALSE,299,27,0.0903010033444816,0.948160535117057,0.0518394648829431,0.0983042695271864
loc4840_pos13,FALSE,261,33,0.126436781609195,0.113026819923372,0.886973180076628,0.200503515802763
loc4851_pos114,FALSE,274,69,0.251824817518248,0.187956204379562,0.812043795620438,0.305257339229581
loc4856_pos42,FALSE,296,109,0.368243243243243,0.298986486486487,0.701013513513513,0.419187134769905
loc4859_pos2,FALSE,278,115,0.413669064748201,0.638489208633094,0.361510791366906,0.461641478184359
loc4900_pos2,FALSE,278,70,0.251798561151079,0.669064748201439,0.330935251798561,0.442834221831168
loc4907_pos2,FALSE,279,36,0.129032258064516,0.899641577060932,0.100358422939068,0.180573219768502
loc4909_pos21,FALSE,278,54,0.194244604316547,0.848920863309353,0.151079136690647,0.256508462294912
loc4919_pos14,FALSE,276,37,0.134057971014493,0.893115942028985,0.106884057971015,0.190919712245327
loc4939_pos93,FALSE,279,66,0.236559139784946,0.799283154121864,0.200716845878136,0.320859187317737
loc4954_pos3,FALSE,286,117,0.409090909090909,0.498251748251748,0.501748251748252,0.499993887231649
loc4967_pos96,FALSE,293,59,0.201365187713311,0.831058020477816,0.168941979522184,0.28080117415462
loc4968_pos0,FALSE,275,34,0.123636363636364,0.101818181818182,0.898181818181818,0.182902479338843
loc4970_pos0,FALSE,296,44,0.148648648648649,0.861486486486487,0.138513513513513,0.23865504017531
loc4999_pos45,FALSE,277,67,0.24187725631769,0.716606498194946,0.283393501805054,0.406163249879446
loc5007_pos7,FALSE,288,75,0.260416666666667,0.751736111111111,0.248263888888889,0.373257860725309
loc5024_pos7,FALSE,270,68,0.251851851851852,0.255555555555556,0.744444444444444,0.380493827160494
loc5026_pos21,FALSE,302,65,0.21523178807947,0.206953642384106,0.793046357615894,0.328247664576115
loc5028_pos214,FALSE,296,57,0.192567567567568,0.798986486486487,0.201013513513513,0.321214161796932
loc5029_pos11,FALSE,262,72,0.274809160305344,0.721374045801527,0.278625954198473,0.401987063690927
loc5035_pos22,FALSE,286,85,0.297202797202797,0.337412587412587,0.662587412587413,0.447130666536261
loc5045_pos113,FALSE,275,24,0.0872727272727273,0.941818181818182,0.0581818181818182,0.109593388429752
loc5046_pos59,FALSE,307,74,0.241042345276873,0.192182410423453,0.807817589576547,0.310496663094569
loc5081_pos45,FALSE,287,46,0.160278745644599,0.101045296167247,0.898954703832753,0.181670288579441
loc5116_pos42,FALSE,268,36,0.134328358208955,0.175373134328358,0.824626865671642,0.289234796168412
loc5161_pos21,FALSE,280,33,0.117857142857143,0.9375,0.0625,0.1171875
loc5188_pos15,FALSE,291,28,0.0962199312714777,0.941580756013746,0.0584192439862543,0.110012871836658
loc5189_pos22,FALSE,275,106,0.385454545454545,0.494545454545455,0.505454545454545,0.499940495867769
loc5191_pos96,FALSE,291,29,0.0996563573883162,0.943298969072165,0.0567010309278351,0.106972048039112
loc5192_pos127,FALSE,274,24,0.0875912408759124,0.905109489051095,0.0948905109489051,0.171772603761522
loc5196_pos6,FALSE,293,89,0.303754266211604,0.813993174061433,0.186006825938567,0.302816573285653
loc5217_pos122,FALSE,313,24,0.0766773162939297,0.0670926517571885,0.932907348242812,0.125182455674754
loc5230_pos93,FALSE,262,28,0.106870229007634,0.912213740458015,0.0877862595419847,0.160159664355224
loc5237_pos162,FALSE,286,40,0.13986013986014,0.884615384615385,0.115384615384615,0.20414201183432
loc5239_pos102,FALSE,261,38,0.145593869731801,0.908045977011494,0.0919540229885057,0.16699696128947
loc5255_pos28,FALSE,277,25,0.0902527075812274,0.0776173285198556,0.922382671480144,0.143185757666593
loc5281_pos142,FALSE,295,31,0.105084745762712,0.923728813559322,0.076271186440678,0.140907785119219
loc5283_pos14,FALSE,291,55,0.189003436426117,0.860824742268041,0.139175257731959,0.239611010734403
loc5301_pos18,FALSE,295,56,0.189830508474576,0.203389830508475,0.796610169491525,0.324044814708417
loc5319_pos100,FALSE,274,38,0.138686131386861,0.89051094890511,0.10948905109489,0.195002397570462
loc5340_pos56,FALSE,282,120,0.425531914893617,0.549645390070922,0.450354609929078,0.495070670489412
loc5358_pos10,FALSE,298,34,0.114093959731544,0.919463087248322,0.0805369127516778,0.148101436872213
loc5389_pos2,FALSE,281,91,0.323843416370107,0.375444839857651,0.624555160142349,0.468972024163828
loc5428_pos56,FALSE,270,92,0.340740740740741,0.596296296296296,0.403703703703704,0.481454046639232
loc5436_pos103,FALSE,264,55,0.208333333333333,0.191287878787879,0.808712121212121,0.309393652433425
loc5440_pos31,FALSE,287,127,0.442508710801394,0.496515679442509,0.503484320557491,0.499975719020505
loc5444_pos8,FALSE,263,49,0.186311787072243,0.868821292775665,0.131178707224335,0.227941707990574
loc5464_pos30,FALSE,285,74,0.259649122807018,0.764912280701754,0.235087719298246,0.35964296706679
loc5468_pos123,FALSE,307,66,0.214983713355049,0.133550488599349,0.866449511400651,0.231429511188448
loc5469_pos26,FALSE,291,104,0.357388316151203,0.646048109965636,0.353951890034364,0.457339899150931
loc5495_pos3,FALSE,293,22,0.0750853242320819,0.945392491467577,0.0546075085324232,0.103251057088609
loc5539_pos23,FALSE,301,95,0.315614617940199,0.709302325581395,0.290697674418605,0.412385073012439
loc5565_pos12,FALSE,285,55,0.192982456140351,0.843859649122807,0.156140350877193,0.26352108341028
loc5567_pos32,FALSE,287,88,0.306620209059233,0.320557491289199,0.679442508710801,0.435600772135148
loc5583_pos4,FALSE,296,38,0.128378378378378,0.158783783783784,0.841216216216216,0.267142987582177
loc5611_pos1,FALSE,273,22,0.0805860805860806,0.923076923076923,0.0769230769230769,0.142011834319527
loc5630_pos9,FALSE,289,81,0.280276816608997,0.282006920415225,0.717993079584775,0.404958034506292
loc5637_pos16,FALSE,272,11,0.0404411764705882,0.946691176470588,0.0533088235294118,0.100933985726644
loc5639_pos27,FALSE,280,103,0.367857142857143,0.476785714285714,0.523214285714286,0.498922193877551
loc5641_pos1,FALSE,304,63,0.207236842105263,0.84046052631579,0.15953947368421,0.268173260041551
loc5648_pos32,FALSE,304,36,0.118421052631579,0.921052631578947,0.0789473684210527,0.145429362880886
loc5683_pos0,FALSE,290,28,0.096551724137931,0.913793103448276,0.0862068965517241,0.157550535077289
loc5698_pos7,FALSE,284,52,0.183098591549296,0.852112676056338,0.147887323943662,0.252033326720889
loc5717_pos14,FALSE,271,99,0.365313653136531,0.337638376383764,0.662361623616236,0.447277406353399
loc5718_pos57,FALSE,270,37,0.137037037037037,0.916666666666667,0.0833333333333334,0.152777777777778
loc5720_pos11,FALSE,278,71,0.255395683453237,0.214028776978417,0.785971223021583,0.33644091920708
loc5762_pos4,FALSE,298,45,0.151006711409396,0.152684563758389,0.847315436241611,0.258743975496599
loc5788_pos4,FALSE,284,22,0.0774647887323944,0.936619718309859,0.0633802816901409,0.118726443166039
loc5807_pos111,FALSE,292,37,0.126712328767123,0.912671232876712,0.0873287671232876,0.159404907112028
loc5812_pos11,FALSE,281,22,0.0782918149466192,0.932384341637011,0.0676156583629893,0.126087562214258
loc5813_pos22,FALSE,276,71,0.257246376811594,0.661231884057971,0.338768115942029,0.448008559126234
loc5816_pos18,FALSE,290,23,0.0793103448275862,0.946551724137931,0.053448275862069,0.101183115338882
loc5829_pos6,FALSE,271,69,0.254612546125461,0.297047970479705,0.702952029520295,0.417620947427186
loc5880_pos91,FALSE,288,45,0.15625,0.918402777777778,0.0815972222222222,0.149878231095679
loc5881_pos118,FALSE,291,22,0.0756013745704467,0.0790378006872852,0.920962199312715,0.145581653499604
loc5898_pos19,FALSE,277,96,0.346570397111913,0.68231046931408,0.317689530685921,0.43352578555696
loc5931_pos35,FALSE,269,38,0.141263940520446,0.892193308550186,0.107806691449814,0.192368817456917
loc5944_pos3,FALSE,261,22,0.0842911877394636,0.0689655172413793,0.931034482758621,0.128418549346017
loc5951_pos144,FALSE,264,91,0.34469696969697,0.361742424242424,0.638257575757576,0.461769685491276
loc5966_pos48,FALSE,302,12,0.0397350993377483,0.943708609271523,0.0562913907284768,0.106245340116661
loc5967_pos1,FALSE,284,14,0.0492957746478873,0.943661971830986,0.0563380281690141,0.106328109502083
loc5976_pos22,FALSE,267,80,0.299625468164794,0.621722846441948,0.378277153558052,0.47036709730814
loc6023_pos147,FALSE,271,28,0.103321033210332,0.907749077490775,0.0922509225092251,0.167481379610844
loc6048_pos32,FALSE,292,12,0.0410958904109589,0.0513698630136986,0.948630136986301,0.0974620003753049
loc6162_pos13,FALSE,303,44,0.145214521452145,0.887788778877888,0.112211221122112,0.199239725952793
loc6268_pos53,FALSE,294,12,0.0408163265306122,0.054421768707483,0.945578231292517,0.102920079596464
loc6276_pos3,FALSE,273,55,0.201465201465201,0.895604395604396,0.104395604395604,0.186994324356962
loc6314_pos92,FALSE,280,61,0.217857142857143,0.819642857142857,0.180357142857143,0.295656887755102
loc6320_pos80,FALSE,279,74,0.265232974910394,0.21505376344086,0.78494623655914,0.337611284541565
loc6340_pos9,FALSE,266,20,0.075187969924812,0.105263157894737,0.894736842105263,0.188365650969529
loc6362_pos32,FALSE,283,24,0.0848056537102474,0.113074204946996,0.886925795053004,0.200576858245202
loc6377_pos9,FALSE,283,28,0.0989399293286219,0.120141342756184,0.879858657243816,0.21141480103385
loc6380_pos50,FALSE,270,30,0.111111111111111,0.122222222222222,0.877777777777778,0.214567901234568
loc6387_pos89,FALSE,283,21,0.0742049469964664,0.902826855123675,0.0971731448763251,0.17546104958234
loc6391_pos10,FALSE,280,27,0.0964285714285714,0.133928571428571,0.866071428571429,0.231983418367347
loc6398_pos14,FALSE,279,120,0.43010752688172,0.544802867383513,0.455197132616487,0.495985406148431
loc6402_pos52,FALSE,283,31,0.109540636042403,0.0865724381625442,0.913427561837456,0.158155302226273
loc6419_pos27,FALSE,269,50,0.185873605947955,0.185873605947955,0.814126394052045,0.302649217119719
